pretty_formula,material_id,band_gap
NaMgNbP2SO12,mp-2712591,1.9978999999999998
MgFe4(OF)4,mp-2218661,1.6076
Fe3C9Se2O9,mp-629560,1.811
Li5BiS4,mp-756086,1.5786000000000002
Na30Mg8Nb16Si27(SO16)9,mp-2714199,1.5219999999999998
Li3Fe2(PO4)3,mp-758962,1.8979000000000001
Li3Fe9O5F11,mp-849473,1.9446999999999999
Li3TaO4,mp-35417,1.5777
NbFeO4,mp-34591,1.9368000000000003
LiMoP2O7,mp-697767,1.5751
Li3Fe(BO3)2,mp-779306,1.911
Ta2Pb2O7,mp-755731,1.6231
Mn2BiPO6,mp-554449,1.9980999999999995
Fe3H9S2O15,mp-1224911,1.9904000000000002
NClOF4,mp-556500,1.6206999999999998
FeHO2,mp-625275,1.759
FeBiO3,mp-655631,1.7818999999999998
RbFeO2,mp-768729,1.8352
GeO2,mp-10913,1.5228000000000002
Li3MnAl2O6,mp-770686,1.9170999999999998
ZnI2,mp-570964,1.8004
Tl6Si2O7,mp-27228,1.5876000000000001
CsInO2,mp-755004,1.9381
LiFe2(BO3)2,mp-760275,1.7779
Na2FeH4(SO5)2,mp-1195527,1.8480999999999999
Rb4PbO4,mp-771328,1.7342000000000002
Na2GeH16Se3O8,mp-722266,1.9147
NbNO,mp-754752,1.5094
Cs5Tc6S8Br7,mp-1182756,1.7601
WSCl4,mp-756473,1.9545
Rb7NaZn2O6,mp-559795,1.5706
Mn3WO6,mp-19158,1.7498
K2AlTlI6,mp-1111199,1.5653000000000001
Li2Fe3WO8,mp-1177969,1.6318000000000001
TlAuCl4,mp-28368,1.7616999999999998
AlFeB2(PbO4)2,mp-1229147,1.932
Na15Ca7Ta5Si9(SO8)9,mp-2713147,1.9982999999999997
Na6Nb4Zn2Si3(PO6)6,mp-2712666,1.9031999999999998
RbMg30MnO32,mp-1038023,1.995
Se,mp-147,1.5329
Sr2Mg(MoO3)2,mp-2217968,1.7837999999999994
Rb2TlInBr6,mp-1114115,1.8665
Na3ZnGe(PO4)3,mp-2715352,1.7409000000000001
SrFeP(O2F)2,mp-557850,1.9095
Tl4GeS4,mp-17207,1.9011000000000005
K3PSe4,mp-31313,1.6858
MgFe6(OF)6,mp-2228785,1.517
K2MgFe4P6(O4F3)4,mp-1234423,1.5893000000000002
KP2AuS7,mp-976587,1.5496999999999999
Mn4P2O9,mp-770499,1.9584000000000001
Ca3Fe2(WO6)2,mp-1301722,1.7685
Li3Mo3P3O17,mp-557652,1.7785000000000002
PaBr5,mp-27642,1.6176
SnO2,mp-1401382,1.8946999999999998
Ca2TaBiO6,mp-1372882,1.8271999999999995
NaNb2PO8,mp-560016,1.9724
Ca(SnO2)2,mp-1041556,1.6598999999999995
Na12Ca4Nb2Si6(SO12)3,mp-2714532,1.7748
Rb2MnF5,mp-555014,1.5873
Zn2GeO4,mp-5909,1.9751999999999998
NbInSi(SO6)2,mp-2713193,1.8039999999999998
TlIn5S8,mp-1216612,1.6643
Sr(GaSe2)2,mp-1104062,1.8012
Li(CN)2,mp-1001079,1.6458
Rb2S,mp-721469,1.8962
Si(GeN2)2,mp-1020663,1.6596000000000002
Li3Fe8(BO3)8,mp-764971,1.5276
Ga2SiGe2S5O24,mp-2713118,1.8950999999999998
ReH3CSO6,mp-1203823,1.8434
Rb2NaMoCl6,mp-1110678,1.6223999999999998
SnPSe3,mp-570370,1.5082
Na9Nb7Zn5(PO4)18,mp-2716465,1.6714999999999998
ReP(Cl2O)3,mp-572794,1.8656000000000001
NaTa3Zn(PO4)6,mp-2713983,1.8389000000000002
CaO,mp-1064492,1.8293
RbAuSe,mp-9731,1.7116000000000002
NaAu(S2O7)2,mp-1198003,1.7894999999999999
LiFe6(OF2)4,mp-1235135,1.6389999999999998
Mo2P3O13,mp-540536,1.6366
TlNO2,mp-4453,1.6390999999999998
Na6Mg8Ta16Si15(S7O48)3,mp-2716218,1.859
AuC4(N2O)2,mp-1192181,1.7397
Cs3IO,mp-1206444,1.5285
Rb2Na3InO4,mp-504851,1.9079000000000002
Pm2MgS4,mp-1232331,1.6442
MoH4O5,mp-728527,1.7510000000000001
LiCu(PO3)2,mp-759441,1.5001000000000002
RbGeBiS4,mp-559227,1.8886999999999998
Na2H(CO2)2,mp-1210505,1.8264000000000002
CaMnO2,mp-1004037,1.8197999999999999
AlC6N,mp-1204653,1.6946999999999997
Li2Mo(PO4)2,mp-704197,1.6945999999999999
MoSCl7O,mp-699535,1.5847
SiGeN2,mp-1246001,1.8685
Na9Ca10Nb2P3(S5O24)3,mp-2713609,1.9002
MnTlCl3,mp-570300,1.9323000000000001
FeOF,mp-762996,1.6906
FeMoClO4,mp-23123,1.5746
MoH4O5,mp-625744,1.9485
MoP2O7,mp-25250,1.9978999999999998
Rb3H12N5,mp-1198991,1.7968000000000002
K2MgFe4P6(O4F3)4,mp-1234508,1.5585999999999998
Ca3Fe6(SnO8)2,mp-1228383,1.5414000000000003
ZnSn3P2(SO6)4,mp-2712976,1.5238
CaP4WO12,mp-1045855,1.9125999999999999
MgBiMoO5,mp-1044272,1.5276999999999998
LiAl(H2N)4,mp-695962,1.6440000000000001
LiFe4(BO3)4,mp-761256,1.5518
Sr2NbBiO6,mp-1518803,1.7631999999999994
LiAgAu2,mp-1093804,1.7120999999999995
Sr17(Ta5S21)2,mp-531358,1.8116999999999999
ReF7,mp-643265,1.9773
CaSnS3,mp-1100375,1.7350999999999999
Na14Zn5Si6Sn3(SO8)6,mp-2714158,1.629
H36Pb3C10(I5N2)2,mp-1194995,1.7045000000000001
MgFe4(O3F)2,mp-2224795,1.767
MoH8N2O5F2,mp-1238493,1.6749999999999998
Li2WS4,mp-861184,1.9131
Cs2PbO2,mp-562263,1.8593000000000002
Na8Zn3Si3Sn(SO8)3,mp-2715050,1.7651
CuP4Se4I,mp-571015,1.6632
Ca(NO4)2,mp-734333,1.9492
Ca4SnS6,mp-866871,1.8131999999999997
LiMgP,mp-36111,1.5391000000000004
RbCuC2,mp-5425,1.9542000000000002
Nb2Ge2O7,mp-754857,1.524
K2B2Se7,mp-542637,1.6406
LiFeCO3F2,mp-766495,1.7006000000000001
K3Mn3H2C12O13,mp-728768,1.8800000000000003
Ga2PdBr8,mp-30945,1.5761999999999998
TaAgN2,mp-1246632,1.9407999999999999
KMnBr3,mp-29636,1.7869
GaAgGeS4,mp-1224946,1.662
MgBi2F12,mp-1210707,1.8808
SrI2O,mp-1179200,1.9019
FeOF,mp-753333,1.9005
Rb2LiRhCl6,mp-1206187,1.6499000000000001
Tl4CO5,mp-1238269,1.5392
RbNaO,mp-8453,1.9855999999999998
PbCN2,mp-619032,1.8575
RbLi2(H2N)3,mp-722455,1.9381
RbFe2F6,mp-1195892,1.5418
Mg(SiB6)2,mp-567224,1.9315000000000007
Li2CuP3H8O13,mp-773601,1.6309000000000005
MgMnO3,mp-770618,1.5712999999999995
K3SnSe3,mp-541875,1.6275999999999997
Rb8Mg(FeO4)2,mp-2230085,1.8542999999999998
Na3W3Cl13,mp-583762,1.6475
CsGaSe3,mp-510283,1.6041
Na4CO4,mp-545541,1.5571
Rb2S5,mp-16911,1.9539000000000002
Ca2BiWO6,mp-1375332,1.8101000000000003
Mg(FeO2)2,mp-34493,1.5154000000000005
Rb2MnSO4F3,mp-19488,1.7343000000000002
MnOF,mp-1273655,1.5812
GaN2OF5,mp-1197441,1.8303
Rb3NpH4O7,mp-1200179,1.5110999999999999
BiXeF9,mp-555132,1.9598000000000002
B2(CN2)3,mp-1096872,1.8804999999999998
MgZn2(FeO2)4,mp-2232936,1.6366999999999998
LiFeB2O5,mp-776600,1.6521000000000001
Na2LiBiI6,mp-1111803,1.9141
Na6Mg3Si2Sn(SO6)4,mp-2712579,1.8509000000000002
Ag6Mo10O33,mp-504579,1.771
Na8Mg3Sn(PO4)6,mp-2715027,1.7843999999999998
MgMo2(PO5)2,mp-2228679,1.8205
CaH12(IO7)2,mp-698021,1.9185
Ca2Ga2Bi(B2O7)2,mp-695449,1.6425999999999998
TaAgO3,mp-1187189,1.7306000000000004
K3P11,mp-1568,1.93
K2Sn3O7,mp-1024073,1.5671000000000004
Zn2IN,mp-1188466,1.6378
CsLiMg30O31,mp-1040267,1.8437000000000001
RbLiZn2O3,mp-18422,1.8536
P2H19C6I7N,mp-1196394,1.5585
AgMo4H22C8(NO5)3,mp-603946,1.9177
PCl5,mp-569410,1.7516
K2Ge2Se5,mp-29388,1.8029
Sr(ClO)2,mp-1209094,1.7196
Li3Mn(PO4)2,mp-753513,1.6431000000000002
Ca2MnO3,mp-1227324,1.7783000000000002
In2Ge2O7,mp-5280,1.7955
AgI,mp-1182980,1.8796999999999997
Li2FeBO4,mp-770663,1.9172000000000002
GaP2I9,mp-29817,1.7111999999999998
MgFe2W2(ClO4)2,mp-2228701,1.5486
RbFe(SeO4)2,mp-22038,1.8633
FeAg(SO4)2,mp-1212721,1.6382999999999996
LiAgF2,mp-752882,1.5272
Au2S,mp-947,1.9091
RbMg30BiO32,mp-1039612,1.8777
Pm2MgS4,mp-1232294,1.5195999999999998
CaPbI6,mp-771814,1.8245999999999998
Al2O3,mp-1245323,1.7056999999999993
Si3N4,mp-1245263,1.9940999999999995
Li2WS4,mp-753195,1.9870999999999999
Li2MgMn3O8,mp-581301,1.8867
SrMg30SiO32,mp-1039906,1.7525000000000004
K2GeSe3,mp-9692,1.7264
Ca4Bi6O13,mp-1227621,1.7027999999999994
K2MgFe4P6(O4F3)4,mp-1234362,1.5774000000000004
NaCa2Ta3O10,mp-1221096,1.8947
PPbSe3,mp-20316,1.6644999999999999
K2RuNCl5O,mp-541361,1.7947
Ga2S3,mp-32616,1.8097000000000003
AlSeBr3N,mp-567060,1.8780999999999999
Sr2GeSe4,mp-30293,1.7283000000000002
Rb2LiRhF6,mp-1113707,1.7225
Cs2NaGaBr6,mp-1110642,1.6072
Na14Nb2In6Si9(SO16)3,mp-2714761,1.7987000000000002
SrAl7Tl5Si5O24,mp-1173192,1.7671
ZnSn(GeO3)2,mp-1044515,1.6763
NaFeO2,mp-21060,1.6406
HBr,mp-2352325,1.5517999999999996
FeH12C4(S2O3)2,mp-1193145,1.8802
K2LiTlCl6,mp-1111660,1.5798
Sr2MnWO6,mp-19315,1.8985999999999996
KNb5Pb2O15,mp-1223583,1.9074999999999998
Bi,mp-1182248,1.5046
Si(PbS2)2,mp-504564,1.9690000000000003
Li5Fe8(BO3)8,mp-761278,1.6572000000000002
Nb9PO25,mp-758233,1.8609
PWO5,mp-29366,1.8574
Na14Nb2Ga6Si9(SO16)3,mp-2714750,1.9247
Li2FeP2HO8,mp-766101,1.9142000000000001
NaMgSnP(SO6)2,mp-2714330,1.9651
Ag2Mo(I2O7)2,mp-1203404,1.9610999999999996
Cs4PbO3,mp-1199752,1.6856
Zn(Bi25O38)2,mp-686183,1.9832
NaMg14FeO16,mp-1035481,1.9667000000000003
NaNb13O33,mp-672212,1.6963
CsK2RuF6,mp-1112313,1.6600000000000001
CS3N4,mp-28390,1.9381
Na2InGaF6,mp-1111022,1.8618999999999999
CN2,mp-1214163,1.7519999999999998
Li5Fe3(BO3)4,mp-766507,1.6586999999999998
Li5FeO3F,mp-761250,1.9363
Zn3PBr3,mp-1215629,1.6198000000000001
Li3Mo4P9O32,mp-705341,1.5540999999999998
Na14Zn2Si9Ge6(SO16)3,mp-2714860,1.8093999999999997
Na3InSiGe(PO6)2,mp-2715340,1.9768
ZnWO3,mp-1340971,1.8923
Mn(HO)2,mp-625656,1.734
K2InAgF6,mp-1112283,1.6678000000000002
Sr3InRhO6,mp-669389,1.5007000000000001
NaGa5O8,mp-753022,1.5017999999999998
SrTcN3,mp-989627,1.5709000000000002
Cs6Br4O,mp-1178399,1.8137999999999999
CaMg2N2,mp-5795,1.9968999999999997
K6ZnSe4,mp-1147626,1.6945
TaAuN2,mp-1246762,1.5015999999999998
Fe4O3F5,mp-773741,1.615
SiC,mp-568735,1.9979999999999993
CaO,mp-1245200,1.9733
Cs2H4RuNCl5O3,mp-707803,1.8073
Bi2XeF12,mp-1204919,1.7791999999999994
K3Ta2Cu3Se8,mp-1200105,1.9869999999999999
Cs11Tl6Cl29,mp-1197143,1.6653
ZnS,mp-555666,1.8580999999999999
Na8MgSi5Sn3SO24,mp-2716197,1.5768999999999997
K2LiRhF6,mp-1111665,1.7665
Ca2NbN3,mp-1029832,1.7961
Li3Al2FeO6,mp-770589,1.8725999999999998
Rb2InBiCl6,mp-1114071,1.6915999999999998
Rb8Mg(FeO4)2,mp-2230608,1.7648
Zn(AuF4)2,mp-17512,1.7174
Mo(PO4)2,mp-25868,1.7202
MgMnO2,mp-1003856,1.7128999999999994
Mg2BiWO6,mp-1343439,1.9292999999999996
In7Br9,mp-28988,1.5468
Li3Fe2(SiO4)2,mp-1308156,1.6962000000000002
FeO,mp-1283030,1.7989000000000002
KSrNb2O6F,mp-579086,1.7845
SrMo3(PO7)2,mp-505189,1.6176000000000004
P8W3O29,mp-776468,1.9246
Mg3Mo2O7,mp-1368730,1.8353000000000002
RbCu2I3,mp-1103650,1.9946000000000002
RbMgCu2H3(SO5)2,mp-1233215,1.7792
Na2Ta2In6Si3(S3O16)3,mp-2716315,1.6113
NaFe3H6(SO7)2,mp-604429,1.882
Se2S(NCl)2,mp-559231,1.6977
LiMnBO3,mp-768474,1.9348999999999998
Rb4CO4,mp-550314,1.7389999999999999
AlPO4,mp-685291,1.5065999999999997
K2PbCl6,mp-1211440,1.6065
Re2H4O9,mp-625142,1.9464000000000001
FeOF,mp-752941,1.7361
CsSi,mp-1370,1.5634000000000001
Na7CaSi3Ge3(PO8)3,mp-2715030,1.9717
Na2Ta5In3Si6(SO8)6,mp-2713750,1.9667000000000001
Na2MgGeP2SO12,mp-2713620,1.6240999999999999
Cs2ReF6,mp-1205774,1.8006000000000002
Rb2Se,mp-11327,1.7968
K2Pd(NO3)4,mp-556518,1.9068
MgMn2Al2O6,mp-2217675,1.6018000000000008
FeBiO3,mp-22949,1.7783000000000007
Li2MnF5,mp-767600,1.8449
InGaSnO5,mp-1212081,1.8685
SrMg6FeO8,mp-1032435,1.6543999999999999
H14RhC6NClO4,mp-561074,1.7483999999999997
Fe2H4NF6,mp-1212793,1.6671
Na21Mg4Nb8Si15(PO24)3,mp-2714327,1.9925
Rb4PbO4,mp-756746,1.5927000000000002
Mg30ZnSiO32,mp-1037343,1.9527
Na2Nb5Al3Si6(SO8)6,mp-2713785,1.5021
CsBSe3,mp-573358,1.7167000000000001
MnH2(SeO4)2,mp-731052,1.8575
MnSiO3,mp-1181218,1.9295
LiFeOF,mp-1272771,1.7099000000000002
Bi2MoO6,mp-23064,1.8751999999999995
LiFe2C2O7,mp-757949,1.5354999999999999
LiMnF4,mp-754618,1.8157
Na6Nb2Zn4Si3(SO6)6,mp-2713655,1.956
Cs4Sr(SnSe3)3,mp-1181839,1.6162
NaMgTaSi(SO6)2,mp-2712720,1.5074
Li2FeO2F,mp-780532,1.9398000000000002
KH2I3O,mp-696649,1.9079000000000002
CsNaMg6O7,mp-1030787,1.6193
PbF4,mp-341,1.9022000000000001
Ca2SnS4,mp-1100347,1.8182
SrLiNb2O6F,mp-753719,1.7698999999999998
Li4Re6S11,mp-679944,1.5798
MgGe2(WO4)2,mp-2218480,1.7934999999999999
Rb2MgO2,mp-778256,1.6497
Li2MnBr4,mp-36125,1.62
CaGa4(WO6)2,mp-1233056,1.9592999999999998
LiPWO5,mp-757577,1.9652000000000003
AgNO3,mp-8196,1.7204
Mg2Si2O5,mp-1185778,1.6533999999999995
Rb4Au6S5,mp-29090,1.698
Pb4SeBr6,mp-630927,1.9783999999999997
LiFe2O2F3,mp-1176729,1.8645
Li5Fe3(OF5)2,mp-1177125,1.7943000000000002
LiFeO2,mp-755709,1.6166999999999998
Rb2NbCuS4,mp-15221,1.9749
Na3FeBPO7,mp-756274,1.8913999999999997
Fe3OF5,mp-779987,1.5144
Na21Mg8Nb4Si3(P5O24)3,mp-2715629,1.5420000000000003
Mn2Fe(CO)14,mp-1202382,1.6566999999999998
Mn(CN)2,mp-1245492,1.5421
Na2Nb3AlSi4(SO12)2,mp-2715538,1.8252
S2N,mp-2565,1.6967999999999999
B2S3,mp-572670,1.5315
Mg(MoO2)2,mp-1392899,1.9303
RbFeO2,mp-755536,1.8335000000000004
H6PdC2(SO3)2,mp-1197675,1.5615999999999999
K2Ge2Se5,mp-569826,1.7999
RbI3,mp-28328,1.8744999999999998
Mg2TaWO6,mp-1372745,1.7163999999999993
Cs7NaSi8,mp-1199908,1.5773000000000001
Mg3MoN4,mp-1245509,1.7161
MnBr2,mp-571084,1.5333999999999999
LiFe2OF5,mp-850961,1.7469
RbInCl3,mp-1114001,1.6772999999999998
ZnS,mp-608468,1.9701000000000002
MgMnF5,mp-1337197,1.7675999999999998
Li6Fe3Sn(PO4)6,mp-778734,1.6764000000000001
In9Ga3(BiS6)4,mp-1224634,1.7826
Na5IO6,mp-1210180,1.9079
Li2Bi2(SO4)3,mp-777356,1.8644000000000003
Cs2AgBiCl6,mp-1078258,1.8663
K4ZnO3,mp-28382,1.6945999999999999
TlInS2,mp-865274,1.8022
CsBiS2,mp-541378,1.5773
Na7Zn2SiSn2P5O24,mp-2715660,1.9837000000000002
Cs2Se,mp-1080271,1.6602999999999999
Na4Sn(GeS3)2,mp-1221151,1.8872999999999998
GaC2NCl4,mp-1181463,1.9303
NaGa3Se5,mp-570622,1.9412999999999998
LiMg6WO8,mp-1031055,1.8506
LiMn(PO3)3,mp-775915,1.8432
Fe4(PO4)3,mp-31780,1.5798999999999999
Cs2GeSe3,mp-1102254,1.6551999999999998
K3NaRe2O9,mp-541393,1.8230999999999997
CaMg14MnO16,mp-1036433,1.6882000000000001
CaFe2P2O9,mp-1040941,1.8605
Li2MoO3,mp-35975,1.6018
LiMnF4,mp-752874,1.8336000000000001
LiFe2(BO3)2,mp-758691,1.5273999999999999
Si4MoO10,mp-1043698,1.5668999999999997
K2Pb2O3,mp-20694,1.6906999999999996
Se2S(NCl)2,mp-653096,1.7075999999999998
Ge19(PCl)4,mp-1212555,1.6502000000000003
Li5AuO4,mp-1222442,1.8762
TcBi3O8,mp-554435,1.9795000000000003
K2B6H5NO2,mp-722910,1.7669000000000001
K2FeH4(SO5)2,mp-644324,1.9558000000000002
CsMg6BO7,mp-1098281,1.5829
LiP4WO12,mp-758467,1.5051999999999999
Li3Fe2(CO3)4,mp-753336,1.7107
NaFe2H3(SO4)2,mp-695964,1.5629000000000002
Na4Mo(NO)2,mp-18772,1.9572
Cs2SnSe3,mp-1103379,1.7235999999999998
Fe2NF6,mp-1198504,1.8135000000000001
Fe8H10O17,mp-1182260,1.5656999999999999
Ca3In2O6,mp-757442,1.9618000000000002
CaZn2(FeO2)4,mp-1233230,1.533
K2O,mp-998929,1.8533999999999997
Ca(FeO2)2,mp-1405146,1.7361000000000004
C2S3,mp-1214152,1.8807999999999998
K2RbMoBr6,mp-1110757,1.6014
K2SnO2,mp-752692,1.5380999999999998
LiCuCO3,mp-757800,1.5920000000000005
Li5TlO4,mp-27483,1.6600000000000001
Tl2(SeO3)3,mp-553909,1.9808
Mo(WO4)2,mp-1041611,1.9572
MgH2,mp-23712,1.9527999999999999
Na2MgMnP2O7F3,mp-2232789,1.5187
MnP3(HO2)6,mp-1201303,1.8167
Rb4Cu5Cl9,mp-29449,1.7887
CuI,mp-22863,1.5721999999999996
NaNb(CuS2)2,mp-6181,1.7198
Mg30ZnSiO32,mp-1037585,1.8216
Nb4Zn2Si3(SO6)6,mp-2713435,1.8717000000000001
Na18Mg4Nb8Si15(SO24)3,mp-2713999,1.7478
SrLi2Nb2O7,mp-557857,1.6613
MgFe6O7F5,mp-2230041,1.6016000000000001
H5PbCBr3N2,mp-2647056,1.7578
Rb2LiTlCl6,mp-989579,1.5623
NaH9Rh2C5O12,mp-1201841,1.7058999999999997
WO3,mp-1245267,1.9476
SrAlSi5N7O2,mp-695285,1.6285999999999996
TlNO2,mp-676400,1.7320999999999998
Zn4B2O7,mp-686042,1.8634000000000002
Fe5(OF4)2,mp-779369,1.7760999999999998
Fe3WC14(SO7)2,mp-650029,1.5415
SrCaMnWO6,mp-1520083,1.5660000000000007
Li4Fe2C4SO16,mp-781611,1.5539
MoO3,mp-715584,1.9098000000000002
InPO6,mp-1212782,1.6123999999999998
TaP4S4Cl5,mp-555967,1.8505000000000003
Li6Mn(OF)3,mp-753452,1.9407
Mg30MnCO32,mp-1037884,1.9097
Mo2P2O11,mp-504196,1.8518999999999999
ZnSn(GeO3)2,mp-1042955,1.9382000000000001
Ag2Pd(NO2)4,mp-1195817,1.8403999999999998
NaMnPO4,mp-775855,1.8966000000000003
Ca2Mo3O8,mp-1042855,1.6638000000000002
Li5Fe8(BO3)8,mp-764643,1.5151
B2S3,mp-866066,1.5315
PNO3,mp-726260,1.7651999999999999
SrMg3GeN4,mp-1218193,1.8159
Na9Mg4Nb2(PO4)9,mp-2715301,1.7057
CsK2PdF5,mp-8959,1.8660999999999999
KAgF4,mp-7387,1.7377999999999998
K9InSe7,mp-568644,1.8024
RbPSe6,mp-17945,1.8607999999999998
Cs5Nb2S4Cl9,mp-621112,1.7925
BiSI,mp-23514,1.8668999999999998
CaSn(SO4)3,mp-2713880,1.7422
ZnAgPO4,mp-1207494,1.7170999999999998
Na4Mn2P2O7F6,mp-1201699,1.5857999999999999
K3Ta2S11,mp-558967,1.7172999999999998
MnAlSiO5,mp-1210817,1.7544000000000004
TlN3,mp-870,1.7584
LiCuS,mp-774736,1.6975000000000002
LiMn2F7,mp-759527,1.5734000000000001
LiMnH2OF4,mp-1197533,1.9510999999999998
Ag3BiO3,mp-505145,1.5250000000000004
CsMnO4,mp-18994,1.8635000000000002
Zn2MoWO6,mp-1784691,1.6835
Li9Fe5(SiO8)2,mp-767668,1.6460999999999997
Cs2LiTlCl6,mp-1112999,1.5236
GaRe(Cl3O)2,mp-561379,1.6391
KMgP,mp-1018737,1.6589
P3RhO9,mp-14935,1.6795000000000004
Mo(PO4)2,mp-704210,1.7345
Li3Mn2F9,mp-754135,1.7893
Zn(GaS2)2,mp-1078049,1.9330000000000003
CsInSe2,mp-1200720,1.6302
Fe6OF11,mp-754847,1.8698
Cs2MoS4,mp-560635,1.7357999999999998
Rb2MoS4,mp-18612,1.575
Fe3NF9,mp-1212814,1.6916
Rb2NaRhF6,mp-14038,1.957
RbC4N3O4,mp-1209688,1.6286
Na2Nb6Al2Si7S5O48,mp-2715801,1.864
Li2Fe3F8,mp-1178071,1.7819
SiO2,mp-561301,1.9962
LiFeP2O7,mp-758762,1.9002999999999999
K3MoCl6,mp-27643,1.6431
CsMnH24(SO10)2,mp-729644,1.8193000000000001
Li3Fe(PO4)2,mp-759639,1.8868
MnAl(WO4)2,mp-1576333,1.9543
CsCuC2,mp-1025439,1.7321
FeAg3F6,mp-1205948,1.7972000000000001
CaFe3P3O13,mp-560784,1.6386000000000003
WO3,mp-636284,1.6648
H2W2O7,mp-625525,1.7048999999999999
Mo2H12C4N2O15,mp-1181609,1.9879000000000002
Li5MnF8,mp-1177082,1.9837
Mg3Si4(SnO7)2,mp-1248487,1.5512999999999995
CsRbMg14O15,mp-1099231,1.9776000000000002
WO3,mp-1244929,1.7682
Mn2Fe5(SiO3)8,mp-1210841,1.8955000000000002
K2InP2S7,mp-862780,1.8783999999999998
SiMoO4,mp-1142857,1.6105999999999998
LiFe2(BO3)2,mp-759371,1.5273
K2SnCl4O,mp-726672,1.6239999999999999
Li3Fe8(BO3)8,mp-1177659,1.8065999999999998
MgFe4O5F3,mp-2219511,1.8584999999999998
Mg30SiSnO32,mp-1036665,1.7932000000000006
LiFe2OF5,mp-776544,1.7573999999999999
NaNbO3,mp-1199037,1.7575
H17RuN6ClO3,mp-1212573,1.8939
Ag2BrNO3,mp-556345,1.6045
MoI2,mp-1198690,1.6796000000000002
FeBiO3,mp-23501,1.6328999999999994
Li5MnP2(O4F)2,mp-758807,1.6278000000000001
LiMg6FeO8,mp-1032467,1.5393
MnH6(NCl)2,mp-1221677,1.5529
KFe2H(SeO3)4,mp-735586,1.8546
MnH16C4N(OF2)2,mp-727111,1.9584000000000001
Li2FePCO7,mp-768508,1.6345999999999998
Na14Mg2Si9Sn6(SO16)3,mp-2714787,1.9466999999999994
NaFe(WO4)2,mp-22076,1.9174
SiH8C4F3,mp-1219313,1.9755000000000003
WN2(OF4)2,mp-836221,1.5059999999999998
C2SeNClO2,mp-1192990,1.9036
Nb2O5,mp-581967,1.6713
ZnBiWO5,mp-1042736,1.7176
CaFe3P3H2O13,mp-1197792,1.6496999999999997
RhCl3,mp-27770,1.5211999999999999
TlI,mp-23197,1.8107999999999995
ZnH12(NO3)2,mp-1207751,1.9172999999999998
LiFeOF2,mp-779787,1.8972000000000002
K5Th(PS4)3,mp-628680,1.9759999999999998
Cs2KAlI6,mp-1113057,1.7447
MgP2WO7,mp-1048590,1.6418
Na2PSe3,mp-567228,1.7908000000000002
Sr9ThCl22,mp-1173190,1.9808
Tl2GeS3,mp-7277,1.7699000000000003
NaFe3H6(SO7)2,mp-510606,1.8201
Mg(InS2)2,mp-1232207,1.5118000000000005
LiFe2(BO3)2,mp-764514,1.5942999999999998
Li3Fe(PO4)2,mp-760008,1.8955999999999997
KAgCO3,mp-1191888,1.5675
Fe7Si3(H4O9)2,mp-1225755,1.5576
SrNbFeSnO6,mp-1518938,1.7969999999999997
Tl4SiS4,mp-8479,1.9544999999999995
NaLiZnS2,mp-1220972,1.8297999999999999
TlP2HO7,mp-1199029,1.9415
K2CuBr3,mp-571440,1.9017999999999997
Fe2C2O7,mp-752896,1.627
LiMn(CO3)2,mp-752540,1.6734
AlMo3F15,mp-1041498,1.8206
LiAgF2,mp-752767,1.634
AuS5N5Cl4,mp-561470,1.7333999999999998
AuBrF6,mp-30159,1.6361000000000003
KNbW2O9,mp-1223705,1.7707
Na4MgSi2GeSO12,mp-2714387,1.6126
Na9Mg11Ta(SO4)18,mp-2715156,1.8429000000000002
Cs2AlAuF6,mp-1113113,1.5293
Zn2BiWO6,mp-1344198,1.5619999999999998
NaNbZnP2SO12,mp-2712539,1.8827000000000003
Rb6Cl4O,mp-29468,1.6658000000000002
MgFe2O3,mp-1275227,1.9969000000000001
MgMnF5,mp-1829192,1.7552
CaMnF5,mp-1345279,1.5558
CsPb2I5,mp-1238789,1.9628999999999999
C3S8,mp-30078,1.7443
NaCaTa3(PO4)6,mp-2714004,1.7221000000000002
Sr3MoN4,mp-570046,1.7734000000000005
CuMo3Cl7,mp-568397,1.9195000000000002
NaMg6BO8,mp-1030755,1.8747999999999996
Li3FeOF4,mp-754295,1.9515
BiF5,mp-1881158,1.7609000000000001
NaGaSiGe(SO6)2,mp-2712713,1.8034999999999999
AlS2NCl6,mp-559940,1.6801
CaMnO2,mp-1003322,1.7860999999999998
Mn(HO)2,mp-1272198,1.546
Ag6Mo10O33,mp-1205440,1.8778000000000001
Na10Ca3Ge5(PO4)12,mp-2713405,1.5881000000000003
SO5,mp-1179626,1.8876
Li3MnO2F,mp-759693,1.8572
MgFe4(PO4)4,mp-1234984,1.9779000000000002
Cs4Ta2S11,mp-14578,1.7479999999999998
Cs2ZnO2,mp-504601,1.6950999999999998
LiMo2P2O9,mp-1012668,1.5289000000000001
Li2MnO2F,mp-1305321,1.7081000000000002
Na7CaNb3(SiO4)6,mp-2712957,1.9284999999999999
Fe2P2H4NO8,mp-1182833,1.8033000000000001
SrNb3NO7,mp-775922,1.6897
MnNb4O12,mp-775807,1.6053
Na10In4Si7Sn4S5O48,mp-2716039,1.6874000000000002
TlIn(PS3)2,mp-1105440,1.5729000000000002
Fe3(P2O7)2,mp-559713,1.8996
Sr2AlGaSn2O7,mp-1048033,1.6094
